p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.725629872376829	0.33	0.273	0	0	PIK3R1
0	0.474185340171639	0.329	0.272	0	0	SLC38A1
0	0.439509443542823	0.39	0.333	0	0	ALOX5AP
0	0.527321478418958	0.305	0.248	0	0	SLFN5
0	0.484935751925137	0.578	0.521	0	0	CALR
0	0.643296756378477	0.313	0.257	0	0	ITGAL
0	0.634468131987448	0.378	0.323	0	0	EML4
0	0.40409435853607	0.371	0.316	0	0	AAK1
0	0.358638684985488	0.361	0.306	0	0	RHOH
0	0.503902466523243	0.42	0.365	0	0	LCP2
0	0.463382166004296	0.43	0.375	0	0	SUN2
0	0.557964058475928	0.477	0.423	0	0	WIPF1
0	0.452255388823441	0.542	0.489	0	0	FLNA
0	0.601616569966685	0.4	0.347	0	0	ARL6IP1
0	0.840766688177097	0.251	0.198	0	0	DNAJC1
0	0.623565552541378	0.483	0.43	0	0	DDX24
0	0.618969546174693	0.865	0.813	0	0	UBC
0	0.596526533720418	0.29	0.238	0	0	OCIAD2
0	0.826080809133857	0.448	0.396	0	0	DUSP1
0	0.52670536098809	0.404	0.354	0	0	ADGRE5
0	0.829773322646345	0.291	0.241	0	0	GTF2B
0	0.57898668433886	0.347	0.297	0	0	BTN3A2
0	0.481295519970266	0.856	0.806	0	0	PTPRC
0	0.55135774815786	0.268	0.219	0	0	ITGB7
0	0.595825521062038	0.265	0.216	0	0	TPST2
0	0.712827536593961	0.316	0.267	0	0	G3BP2
0	0.57369890228003	0.348	0.299	0	0	CDC42SE2
0	0.465538857247242	0.444	0.396	0	0	MBP
0	0.439292758380884	0.537	0.491	0	0	IRF1
0	0.612823251698955	0.309	0.263	0	0	CAPN2
0	0.635538828746119	0.267	0.222	0	0	GPR65
0	0.532431745878437	0.353	0.308	0	0	AKNA
0	0.579632074784976	0.58	0.535	0	0	SOD1
0	0.67328021179548	0.255	0.211	0	0	PDE4B
0	0.426331864777073	0.305	0.261	0	0	DENND2D
0	0.483287925585817	0.361	0.317	0	0	TBC1D10C
0	0.66141957855852	0.377	0.334	0	0	CYCS
0	0.53543937543583	0.3	0.257	0	0	SPTAN1
0	0.535040912926543	0.335	0.293	0	0	SIGIRR
0	0.420886384865782	0.325	0.283	0	0	SPN
0	0.652844587318247	0.268	0.226	0	0	CCDC107
0	0.63694391377112	0.272	0.23	0	0	ORAI1
0	0.621384327083799	0.289	0.248	0	0	CDKN1B
0	0.719955144920966	0.442	0.401	0	0	ELF1
0	0.589650832164462	0.365	0.325	0	0	TAP1
0	0.716454777628113	0.893	0.855	0	0	H3F3B
0	0.55285772848944	0.367	0.329	0	0	TERF2IP
0	0.552157938272493	0.767	0.73	0	0	SARAF
0	0.492826059467747	0.532	0.495	0	0	TGFB1
0	0.646604513824465	0.558	0.522	0	0	FUS
0	0.614910737016573	0.306	0.27	0	0	RNF167
0	0.350800985122458	0.461	0.426	0	0	GIMAP4
0	0.428473869113998	0.744	0.709	0	0	YWHAZ
0	0.520280354907862	0.321	0.287	0	0	BUB3
0	0.462147836314475	0.381	0.347	0	0	DHRS7
0	0.501258402752506	0.309	0.275	0	0	ARPC5L
0	0.464292683302714	0.565	0.531	0	0	GUK1
0	0.473797838624138	0.714	0.68	0	0	MYL12B
0	0.527130944134667	0.365	0.332	0	0	BZW1
0	0.6182074415886	0.326	0.294	0	0	ZC3HAV1
0	0.527240912234295	0.43	0.398	0	0	TMEM50A
0	0.804482022108516	0.388	0.357	0	0	DDX3X
0	0.708429614300439	0.277	0.246	0	0	GSPT1
0	0.444166998201655	0.854	0.823	0	0	MYL12A
0	0.624221759425915	0.583	0.552	0	0	TSC22D3
0	0.368734248825386	0.568	0.537	0	0	RNF213
0	0.314701137805159	0.786	0.756	0	0	RAC2
0	0.565692985448071	0.975	0.947	0	0	HLA-C
0	0.397721246853304	0.522	0.494	0	0	SEPT7
0	0.563421505073431	0.488	0.46	0	0	EIF5
0	0.498980783523715	0.45	0.423	0	0	RBM8A
0	0.363010661031549	0.457	0.43	0	0	ANXA6
0	0.581478925196173	0.511	0.484	0	0	DYNLL1
0	0.540050360789013	0.335	0.31	0	0	EMD
0	0.656465403287117	0.514	0.49	0	0	SAP18
0	0.475992486316699	0.403	0.379	0	0	MAP1LC3B
0	0.37192565390491	0.918	0.895	0	0	SH3BGRL3
0	0.478365779378561	0.804	0.781	0	0	DDX5
0	0.563766264161447	0.98	0.958	0	0	HLA-A
0	0.718458917104101	0.729	0.707	0	0	HSP90AB1
0	0.492644681987866	0.481	0.459	0	0	SFPQ
0	0.399392019109832	0.931	0.912	0	0	HLA-E
0	0.347665965078416	0.673	0.657	0	0	PSMB9
0	0.362897461636533	0.558	0.542	0	0	MYH9
0	0.382938827665662	0.693	0.677	0	0	PPDPF
0	0.421662129235016	0.647	0.633	0	0	SKP1
0	0.344215730010984	0.481	0.468	0	0	PDIA3
0	0.561594182730213	0.985	0.973	0	0	HLA-B
0	0.348528889245305	0.539	0.527	0	0	CD44
0	0.367067712503893	0.578	0.568	0	0	NCL
0	0.332427503204668	0.528	0.518	0	0	CNN2
0	0.258675439090015	0.863	0.854	0	0	ARHGDIB
0	0.263972771785843	0.62	0.627	0	0	TMBIM6
0	0.739265715081819	0.847	0.84	0	0	BTG1
0	0.308411615686402	0.938	0.931	0	0	MT-ATP8
0	0.441686726829371	0.496	0.502	0	0	NDUFS5
0	0.465141269775137	0.5	0.494	0	0	H2AFZ
0	0.372253587154258	0.486	0.48	0	0	HLA-F
0	0.250685574502251	0.962	0.956	0	0	MT-ND4L
0	0.284758109049642	0.77	0.775	0	0	PNRC1
0	0.402812094643438	0.943	0.938	0	0	EIF1
0	0.33997083891455	0.542	0.538	0	0	ARL6IP5
0	0.428026919063116	0.493	0.489	0	0	EIF4A2
0	0.304189435612634	0.808	0.812	0	0	RPL36AL
0	0.288770259826312	0.648	0.645	0	0	SUB1
0	0.351482781041677	0.528	0.525	0	0	PTGES3
0	0.266167271768214	0.739	0.742	0	0	PSME1
0	0.552359524674745	0.999	0.997	0	0	B2M
9.88131291682493e-324	0.574749847818602	0.442	0.429	2.36627800419207e-319	0	TAGAP
5.43472210425371e-323	0.576287770665669	0.417	0.402	1.30145290230564e-318	0	HSPD1
3.45243192000946e-319	0.454125377817034	0.451	0.444	8.26753871884666e-315	0	SRSF3
4.82755445324238e-313	0.440224120415835	0.336	0.302	1.15605446491795e-308	0	RBL2
9.38230754440622e-312	0.254399670080103	0.62	0.637	2.24678118765896e-307	0	CNBP
2.06895694340127e-304	0.484300542944727	0.276	0.24	4.95453119236303e-300	0	CDC42EP3
8.43033779128111e-299	0.303970715818215	0.624	0.627	2.01881299087809e-294	0	CALM2
1.81044042386552e-293	0.511409736357831	0.387	0.363	4.33546168303076e-289	0	TUBA1A
3.93199208268979e-290	0.343702267533342	0.498	0.494	9.41594144041725e-286	0	PTP4A2
5.72895333382083e-290	0.538749151874949	0.265	0.231	1.37191245485008e-285	0	CCDC88C
7.34297437888481e-288	0.388463937054725	0.336	0.3	1.75842207451155e-283	0	DOK2
2.24220989357025e-278	0.523412601156239	0.341	0.319	5.36942003213268e-274	0	CACYBP
1.93382186499009e-276	0.547329270100158	0.387	0.374	4.63092322009176e-272	0	PPP1R2
4.80698908810473e-274	0.503579204107771	0.288	0.258	1.15112967692844e-269	0	IQGAP2
3.29900905686665e-267	0.380402184274694	0.414	0.402	7.90013698847856e-263	0	PPP1R18
8.37033007881166e-266	0.525088900993921	0.311	0.284	2.00444294397303e-261	0	PPP1R15A
9.51136328535193e-264	0.40078434208274	0.392	0.373	2.27768616594323e-259	0	ARHGEF1
3.13770433308555e-260	0.273019528809079	0.51	0.509	7.51386056643997e-256	0	RAP1B
8.91414867803319e-259	0.410998501716366	0.354	0.331	2.13467118392861e-254	0	RNF149
4.83830993963107e-256	0.443561035213486	0.355	0.336	1.15863008124345e-251	0	NR3C1
4.46697997149266e-255	0.32671715953482	0.481	0.477	1.06970769377335e-250	0	KMT2E
1.79420253298323e-251	0.581755086364527	0.268	0.241	4.29657680573494e-247	0	CLK1
8.19980940930078e-249	0.454784861106844	0.369	0.356	1.96360835924526e-244	0	SHISA5
4.03764572123284e-247	0.263980243817272	0.503	0.481	9.66895020863628e-243	0	IER2
3.34436201690305e-237	0.308653167219041	0.49	0.489	8.00874372187773e-233	0	ANKRD12
1.63073543528998e-236	0.391733042133373	0.412	0.407	3.90512214688892e-232	0	UBE2B
4.15194117920639e-232	0.321445841890005	0.442	0.429	9.94265354184554e-228	0	GYPC
3.80798358394903e-230	0.481977553080981	0.293	0.267	9.11897828848273e-226	0	SYNRG
6.02783549479559e-229	0.602186274978597	0.282	0.263	1.4434857659387e-224	0	ARF4
3.91057462364404e-220	0.489911324060034	0.265	0.238	9.36465305124037e-216	0	KIF2A
3.21386660190507e-219	0.311645745712793	0.417	0.401	7.69624635158208e-215	0	BIN2
5.66045893410977e-217	0.285663731245666	0.54	0.555	1.35551010095127e-212	0	KRTCAP2
5.91308226347032e-215	0.401240263428444	0.374	0.359	1.41600580963324e-210	0	ARID4B
3.33044992059843e-210	0.494999673696936	0.343	0.329	7.97542842485705e-206	0	STAT3
2.23841260919723e-207	0.297006185745525	0.506	0.511	5.36032667524462e-203	0	STK4
1.08783263522369e-202	0.438831791904446	0.339	0.325	2.60503281157018e-198	0	C9orf78
1.42127338178076e-202	0.406784448482752	0.344	0.327	3.40352336735038e-198	0	IL10RA
4.99356276396879e-198	0.475799405989221	0.278	0.255	1.19580847508761e-193	0	ACTN4
2.57967168618561e-191	0.383239864658664	0.405	0.403	6.17753978690869e-187	0	HNRNPA0
2.0810901793789e-186	0.569242893256771	0.267	0.247	4.98358665255865e-182	0	RANBP2
8.14828389216658e-185	0.434874517358713	0.315	0.295	1.95126954365713e-180	0	MACF1
8.27827030668465e-184	0.350630841265533	0.468	0.455	1.98239739034177e-179	0	ISG20
1.70027517287849e-179	0.629113850864824	0.362	0.356	4.07164895649213e-175	0	BTG2
3.73220807685853e-177	0.250123675259715	0.556	0.576	8.93751868165312e-173	0	UBE2D3
5.06147239077092e-176	0.734049360463573	0.254	0.238	1.21207079341791e-171	0	SLC38A2
3.96330119430754e-173	0.390502000392987	0.351	0.34	9.49091737000825e-169	0	SH3KBP1
3.43753596303843e-172	0.434638145312181	0.292	0.272	8.23186737068814e-168	0	DIAPH1
2.95116356601e-170	0.434681112377042	0.336	0.326	7.06715139152414e-166	0	CDK2AP2
1.70446748718668e-167	0.370499203290338	0.476	0.48	4.08168829156595e-163	0	MCL1
3.68361311264195e-167	0.48948393855195	0.26	0.242	8.82114832084367e-163	0	LPXN
1.25371061201107e-162	0.426215917458198	0.382	0.376	3.0022608025829e-158	0	ITGB1
7.57710624850615e-161	0.463156792609269	0.25	0.23	1.81448963332977e-156	0	HMOX2
3.29429831003987e-160	0.273127561548325	0.51	0.525	7.88885616305249e-156	0	PRRC2C
2.74946086351559e-159	0.286098579897615	0.46	0.467	6.58413392986077e-155	0	CIB1
1.98953737400572e-155	0.287727130022831	0.454	0.459	4.76434514953151e-151	0	HNRNPF
1.50023539865937e-145	0.437583958606021	0.311	0.3	3.59261370916961e-141	0	JPT1
1.5334135568642e-144	0.32603867764085	0.306	0.285	3.6720654446227e-140	0	CYFIP2
3.54563408395906e-144	0.478947524061622	0.274	0.259	8.49072994085676e-140	0	NOP58
3.45642481467882e-143	0.441649290011241	0.313	0.306	8.27710050371136e-139	0	MAGOH
3.13279200873372e-129	0.464409216138459	0.266	0.252	7.50209702331463e-125	0	DHX36
1.41142349041776e-119	0.486350864737025	0.268	0.258	3.37993583250341e-115	0	IDH2
8.47971638356406e-119	0.351143553153759	0.37	0.373	2.03063768237208e-114	0	BSG
6.33364149365371e-118	0.470740186758773	0.272	0.262	1.51671712848525e-113	0	HSPA9
8.38925117463746e-118	0.400161389083654	0.262	0.245	2.00897397879043e-113	0	SNRPN
4.44457552615175e-115	0.319000398750957	0.433	0.441	1.06434250124756e-110	0	STK17B
1.12331025675292e-111	0.460564817865218	0.253	0.24	2.68999107184623e-107	0	DSTN
2.26172615646812e-110	0.352006930529818	0.348	0.347	5.41615562689421e-106	0	TECR
7.70837831435619e-110	0.334407307456002	0.389	0.396	1.84592535493888e-105	0	CCDC85B
8.72859155634224e-104	0.365556649173524	0.289	0.279	2.09023581999728e-99	0	RBMS1
1.63646393456396e-103	0.392348087763472	0.299	0.292	3.91884018410032e-99	0	CKLF
2.67921371089074e-99	0.406851528246668	0.274	0.264	6.41591307347005e-95	0	DEF6
1.21963550459636e-97	0.290911228130743	0.432	0.449	2.92066114285691e-93	0	TMEM59
3.11747206155087e-97	0.294249286504202	0.406	0.414	7.46541034579586e-93	0	APBB1IP
2.19810409014735e-96	0.406850266592877	0.308	0.304	5.26379986467586e-92	0	PRPF38B
3.02429761428242e-96	0.36916398312606	0.251	0.236	7.24228549692212e-92	0	PPP3CC
2.80531579334962e-94	0.303675898209912	0.47	0.491	6.71788973033434e-90	0	EIF4G2
8.04140269384173e-92	0.281662265815445	0.537	0.548	1.92567470309428e-87	0	ZFP36L1
2.14385549971503e-90	0.272392485096414	0.419	0.428	5.13389076516759e-86	0	EPC1
1.65271758602873e-89	0.308236951800899	0.438	0.456	3.95776280326301e-85	0	RABAC1
1.79685990621832e-89	0.456537351658824	0.277	0.27	4.302940417421e-85	0	JUND
2.26836406555852e-87	0.3663783647763	0.283	0.275	5.43205142779299e-83	0	MATR3.1
4.55930217352705e-87	0.489177711658744	0.256	0.249	1.09181609149452e-82	0	TCP1
4.50337806213626e-86	0.375898576075532	0.346	0.352	1.07842394453977e-81	0	REEP5
7.79844647235464e-83	0.267118159696047	0.359	0.355	1.86749397673477e-78	0	SELPLG
9.00982620571662e-80	0.438590502018215	0.261	0.255	2.15758308148296e-75	0	SERINC1
5.71170493533952e-77	0.529181158128046	0.328	0.323	1.36778198086575e-72	0	ISG15
3.12012514186637e-76	0.276615137870118	0.484	0.507	7.47176367722739e-72	0	PGK1
1.57423576789068e-74	0.423369173274923	0.274	0.269	3.76982239336781e-70	0	CHD2
1.33341703496141e-71	0.328021090341386	0.257	0.247	3.19313377362208e-67	0	SEMA4D
4.8129572047931e-70	0.315179046688245	0.316	0.313	1.1525588618318e-65	0	DDX6
7.78703828392982e-70	0.263422426158886	0.407	0.418	1.86476205785267e-65	0	SELENOW
9.4692925297854e-68	0.722950905847794	0.319	0.312	2.26761148210771e-63	0	FOS
7.89844441707978e-67	0.263102052119152	0.421	0.438	1.8914404845581e-62	0	ARHGDIA
1.20973978854586e-66	0.285273587822274	0.382	0.391	2.89696387163077e-62	0	ARF6
1.46107171736168e-66	0.291066966758655	0.268	0.258	3.49882844156602e-62	0	BIN1
7.29652551837731e-65	0.426974258380439	0.261	0.257	1.74729896588582e-60	0	WNK1
9.56870241643052e-60	0.304158360168554	0.307	0.305	2.29141716766262e-55	0	PRDX2
3.41767602799189e-56	0.329304300342928	0.35	0.362	8.18430878423218e-52	0	VCP
2.74407487378618e-54	0.263732851480974	0.459	0.477	6.57123610025577e-50	0	SQSTM1
2.09461715795063e-53	0.298478335082629	0.368	0.38	5.01597970814437e-49	0	NCOR1
1.10847279313316e-50	0.29941650012353	0.457	0.484	2.65445979771599e-46	0	RSRP1
1.68679524633902e-50	0.295019929060039	0.303	0.302	4.03936857640805e-46	0	GCC2
1.96120450507261e-50	0.257610654969824	0.388	0.403	4.69649642829737e-46	0	SNRPB
2.1692783575881e-49	0.39742886830764	0.257	0.256	5.19477088291621e-45	0	SF3A1
4.97261520625267e-49	0.368720220868442	0.261	0.26	1.19079216344133e-44	0	RBM4
4.60944591425356e-48	0.333802176891637	0.307	0.311	1.1038240130863e-43	0	PPP1R12A
2.16761182974175e-39	0.373080147226057	0.274	0.279	5.19078004868257e-35	0	RAB1B
3.37953100382675e-39	0.302242874121316	0.357	0.371	8.09296289486391e-35	0	CCNL1
1.03644485302823e-38	0.35546452684924	0.266	0.269	2.48197448954671e-34	0	MEAF6
1.12209822063324e-36	0.348228016813473	0.298	0.305	2.68708860895041e-32	0	GPBP1
1.39034324168149e-35	0.28460313495803	0.29	0.291	3.32945496085468e-31	0	STK10
6.12895964066465e-34	0.286209572958756	0.352	0.366	1.46770196514996e-29	0	FNBP1
8.75191911515048e-34	0.385930331954712	0.264	0.268	2.09582207050508e-29	0	ATP1A1
5.66329790151854e-33	0.288324196498249	0.358	0.377	1.35618994847665e-28	0	PAIP2
4.75049611495896e-29	0.380586940581454	0.252	0.257	1.13760130464922e-24	0	TMCO1
2.89003058961754e-26	0.280547398209962	0.34	0.356	6.92075625295712e-22	0	EWSR1
4.38713829375691e-25	0.297047964292793	0.318	0.332	1.05058800720597e-20	0	TBCB
2.62701752608582e-23	0.331463276200404	0.279	0.287	6.29091886971772e-19	0	RSF1
5.54163793619433e-23	0.344969582263539	0.323	0.342	1.32705603658046e-18	0	EIF1AX
4.23999053463827e-22	0.328284268862189	0.258	0.265	1.01535053332983e-17	0	MAPK1IP1L
1.35071982777149e-19	0.316284024070387	0.26	0.265	3.23456877156438e-15	0	RABGAP1L
5.52800496618362e-18	0.337676387827125	0.248	0.255	1.32379134925199e-13	0	TSC22D4
9.5951039551706e-18	0.317547156112843	0.287	0.299	2.2977395441447e-13	0	MRPS6
1.75131619732609e-17	0.351761222617251	0.255	0.264	4.19387689773679e-13	0	SF3A2
3.32408272822803e-16	0.329496779127922	0.26	0.266	7.96018090928767e-12	0	ELOVL5
9.29265039321643e-16	0.366429033207567	0.254	0.266	2.22531098966354e-11	0	GPI
1.33084911903065e-15	0.322097492924441	0.283	0.297	3.1869843853427e-11	0	UBE2V1
1.99015607495341e-15	0.339615771118621	0.264	0.274	4.76582675269093e-11	0	DYNC1H1
4.63097025592009e-15	0.272864356180653	0.292	0.304	1.10897844718518e-10	0	WTAP
1.63815661184688e-14	0.269236500154753	0.296	0.311	3.92289363838972e-10	0	SELENOT
3.24387515505964e-14	0.314388668810177	0.245	0.253	7.76810783382133e-10	0	G3BP1
3.20342035258535e-12	0.304312172168446	0.27	0.284	7.67123071833614e-08	0	SCP2
6.76050342480957e-12	0.315663866789545	0.249	0.259	1.61893775513915e-07	0	STRAP
4.25835026825288e-09	0.33504292899844	0.248	0.261	0.000101974713873852	0	BUD31
1.2496098080487e-08	0.25767717319291	0.274	0.286	0.000299244060733423	0	LAMP1
1.30253418321735e-08	0.353679722680428	0.239	0.252	0.000311917860855059	0	EMC4
1.66552766256345e-07	0.253814914614326	0.281	0.296	0.0039884390935407	0	MED10
1.07306161146313e-06	0.269537719760428	0.27	0.283	0.0256966064097075	0	ARHGAP9
4.97326245655138e-06	0.271805367335945	0.257	0.27	0.119094716047036	0	MGST3
8.91280139310701e-06	0.259942431135546	0.329	0.355	0.213434854960734	0	TAX1BP1
1.0613785779073e-05	0.300409582069147	0.289	0.307	0.25416832805146	0	RBBP6
1.58044289991785e-05	0.276019233939585	0.304	0.328	0.378468661243329	0	PSMA5
4.10329917176099e-05	0.282902582030687	0.269	0.284	0.982617052661604	0	RSRC2
8.35639723936829e-05	0.269190676356156	0.321	0.346	1	0	CCT4
0.000643622511914491	0.27183251760427	0.268	0.297	1	0	BAZ1A
0.0034399071161695	0.251730990661075	0.302	0.325	1	0	HNRNPUL1
0	2.0827064752632	0.808	0.225	0	1	IL7R
0	1.75339523863224	0.871	0.384	0	1	LTB
0	0.99677490199818	0.766	0.327	0	1	CD3D
0	2.66591468707706	0.541	0.116	0	1	TCF7
0	0.943624069616873	0.859	0.436	0	1	CD3E
0	3.61826794772203	0.474	0.056	0	1	LEF1
0	0.633824577512727	0.916	0.519	0	1	IL32
0	4.35442150014251	0.4	0.024	0	1	MAL
0	1.36539085145612	0.637	0.285	0	1	LINC00861
0	1.65804565915775	0.476	0.143	0	1	CCR7
0	1.93531253330106	0.5	0.174	0	1	FLT3LG
0	0.936986820598842	0.564	0.246	0	1	CD3G
0	1.97061327393377	0.606	0.291	0	1	NOSIP
0	2.16180358293636	0.403	0.103	0	1	CAMK4
0	1.61162173243395	0.441	0.147	0	1	CD27
0	1.64399729518943	0.762	0.479	0	1	LDHB
0	1.1192917769828	0.717	0.436	0	1	GIMAP7
0	1.25660155367057	0.516	0.237	0	1	SPOCK2
0	2.37292803912217	0.346	0.086	0	1	RCAN3
0	2.12750961518157	0.339	0.092	0	1	OXNAD1
0	1.66039472098652	0.402	0.155	0	1	PIK3IP1
0	2.15536767801144	0.324	0.08	0	1	AQP3
0	2.03752942994372	0.345	0.11	0	1	DGKA
0	2.07709308429354	0.315	0.085	0	1	INPP4B
0	1.6681900595791	0.322	0.096	0	1	TRAT1
0	1.47131409046206	0.366	0.147	0	1	ITK
0	0.946504911323334	0.558	0.34	0	1	SELL
0	0.945457071454917	0.754	0.536	0	1	C12orf57
0	0.956266556927328	0.547	0.33	0	1	LEPROTL1
0	1.47670477103719	0.33	0.116	0	1	CD5
0	2.01633236109982	0.311	0.098	0	1	THEM4
0	0.923637583030313	0.552	0.341	0	1	ETS1
0	0.955083762099221	0.454	0.246	0	1	LAT
0	0.769508168755726	0.745	0.542	0	1	FYB1
0	1.23923228887814	0.373	0.174	0	1	TRAC
0	0.516153283854337	0.556	0.36	0	1	LCK
0	0.407111766631019	0.566	0.373	0	1	CD2
0	1.58035941653425	0.334	0.142	0	1	PCED1B
0	0.767781417826472	0.713	0.526	0	1	AES
0	1.84994409422038	0.314	0.131	0	1	IL6ST
0	0.992147421764646	0.356	0.173	0	1	CD6
0	0.864463492599638	0.491	0.311	0	1	RGS10
0	2.07570726991828	0.251	0.072	0	1	LDLRAP1
0	1.02082583140993	0.485	0.31	0	1	ARHGAP15
0	0.9316440372478	0.461	0.289	0	1	AAK1
0	0.772801486096758	0.608	0.441	0	1	TRAF3IP3
0	0.901435403675215	0.344	0.181	0	1	TC2N
0	0.58050737563901	0.561	0.4	0	1	TRBC2
0	1.4300205353784	0.258	0.099	0	1	BCL11B
0	1.22470348249708	0.335	0.178	0	1	PBXIP1
0	1.05596480207295	0.312	0.156	0	1	ABLIM1
0	1.0122291495484	0.47	0.316	0	1	NDFIP1
0	1.09300625629275	0.295	0.147	0	1	AC243960.1
0	0.88459013811471	0.444	0.299	0	1	TMEM123
0	0.775816066701101	0.359	0.214	0	1	ITM2A
0	0.634140880805105	0.505	0.364	0	1	ACAP1
0	0.836415228881468	0.432	0.292	0	1	FOXP1
0	1.03471400457799	0.319	0.179	0	1	PIM2
0	0.74454566486381	0.344	0.205	0	1	LIME1
0	0.476938390008987	0.66	0.522	0	1	EVL
0	0.572268806079264	0.538	0.402	0	1	GIMAP4
0	1.41504274299833	0.256	0.12	0	1	BCL2
0	0.518466265886116	0.476	0.34	0	1	SEPT1
0	0.448635573817479	0.456	0.322	0	1	HSPB1
0	0.931601717126775	0.273	0.139	0	1	SIT1
0	0.423358665678935	0.443	0.313	0	1	FCMR
0	0.756124902710563	0.396	0.267	0	1	GIMAP1
0	0.720783314970074	0.349	0.221	0	1	OCIAD2
0	0.725168281650941	0.4	0.274	0	1	PRDX2
0	0.739861170773343	0.39	0.265	0	1	PSIP1
0	0.931625248323364	0.3	0.179	0	1	MGAT4A
0	0.6118194067041	0.467	0.349	0	1	SNHG8
0	0.590673671590136	0.574	0.457	0	1	SEPT6
0	1.02569796237216	0.254	0.139	0	1	SATB1
0	0.999637464362189	0.288	0.173	0	1	TTC39C
0	0.356844065373262	0.402	0.292	0	1	SKAP1
0	1.14288146040524	0.257	0.147	0	1	CD4
0	0.988996019276639	0.26	0.15	0	1	AC119396.1
0	0.748851655933871	0.387	0.277	0	1	MCUB
0	0.67706326061945	0.644	0.534	0	1	GSTK1
0	0.621593020388253	0.429	0.321	0	1	ADD3
0	1.0721897972918	0.323	0.216	0	1	CORO1B
0	0.919815524604093	0.334	0.229	0	1	CYLD
0	0.695494610557267	0.621	0.516	0	1	EIF3E
0	0.344849340670822	0.444	0.34	0	1	LBH
0	0.716754190076561	0.77	0.667	0	1	RPL36A
0	0.558289616571447	0.45	0.348	0	1	MZT2A
0	0.734741405787068	0.337	0.237	0	1	EPB41
0	0.571541269273924	0.451	0.353	0	1	PPP1R2
0	0.261879400710996	0.395	0.297	0	1	RHOH
0	0.738063352964144	0.293	0.196	0	1	PIM1
0	0.451292985993211	0.363	0.266	0	1	CLEC2D
0	0.635274874051471	0.719	0.622	0	1	NOP53
0	0.541308205058564	0.38	0.288	0	1	RBL2
0	0.517074195907763	0.333	0.241	0	1	SLFN5
0	0.639430647616606	0.371	0.279	0	1	GCC2
0	0.486619477621607	0.445	0.356	0	1	PEBP1
0	0.567670739252234	0.698	0.609	0	1	RPS10
0	0.621486560210188	0.826	0.738	0	1	HINT1
0	0.3375431537515	0.339	0.252	0	1	DENND2D
0	0.552008563448851	0.382	0.298	0	1	TNFAIP8
0	0.804980544704112	0.25	0.166	0	1	CHD3
0	0.362163394542732	0.295	0.212	0	1	CD96
0	0.633985094463564	0.801	0.72	0	1	SARAF
0	0.530411722569998	0.778	0.697	0	1	RPS20
0	0.399501749600328	0.272	0.191	0	1	S1PR1
0	0.474869072736137	0.531	0.451	0	1	RIPOR2
0	0.454830612219688	0.525	0.445	0	1	ANP32B
0	0.515512659821535	0.544	0.464	0	1	SMDT1
0	0.528954727456968	0.31	0.23	0	1	SNRPN
0	0.422892174588469	0.607	0.528	0	1	SOD1
0	0.261023661235812	0.759	0.681	0	1	TXNIP
0	0.524873999713299	0.85	0.772	0	1	FXYD5
0	0.553641464561298	0.331	0.255	0	1	ICAM2
0	0.623328452134011	0.285	0.212	0	1	TMC8
0	0.680774571177004	0.259	0.187	0	1	C6orf48
0	0.408564276675628	0.693	0.622	0	1	RPS17
0	0.473200022739698	0.481	0.411	0	1	NSA2
0	0.35914266613256	0.33	0.261	0	1	TSTD1
0	0.381108619771622	0.484	0.416	0	1	GYPC
0	0.394812871585002	0.598	0.531	0	1	MZT2B
0	0.435302356538073	0.525	0.459	0	1	PNISR
0	0.408655914255983	0.74	0.674	0	1	SNRPD2
0	0.422435814437129	0.558	0.493	0	1	UXT
0	0.437748674167996	0.598	0.533	0	1	EIF3H
0	0.46894888654813	0.416	0.352	0	1	RSL1D1
0	0.444069640914585	0.294	0.23	0	1	KIF2A
0	0.302202258623739	0.568	0.505	0	1	CNN2
0	0.379768680998661	0.511	0.449	0	1	CUTA
0	0.511891603975085	0.316	0.256	0	1	NAP1L4
0	0.454391224492913	0.521	0.461	0	1	EIF4B
0	0.729445663234692	0.267	0.208	0	1	ARID5B
0	0.448220751364906	0.261	0.202	0	1	RASA3
0	0.472575883420204	0.313	0.255	0	1	SPTAN1
0	0.397799171813396	0.461	0.404	0	1	TOMM20
0	0.442384904168028	0.531	0.475	0	1	ANKRD12
0	0.39418303172055	0.55	0.494	0	1	EIF3L
0	0.334542251566099	0.36	0.306	0	1	IL16
0	0.385655475584164	0.399	0.346	0	1	PLP2
0	0.515323656103668	0.343	0.29	0	1	ALKBH7
0	0.305512051637249	0.453	0.4	0	1	ABRACL
0	0.302735278309509	0.418	0.365	0	1	PRMT2
0	0.465380711055992	0.856	0.803	0	1	COX7C
0	0.56464734846401	0.848	0.795	0	1	TOMM7
0	0.336610797254872	0.599	0.546	0	1	APRT
0	0.4837951584618	0.774	0.722	0	1	NPM1
0	0.415495192495012	0.38	0.328	0	1	ATM
0	0.370393556568293	0.447	0.395	0	1	CHURC1
0	0.374071292816467	0.793	0.743	0	1	COMMD6
0	0.688314472044475	0.894	0.844	0	1	RPL4
0	0.356480187754747	0.472	0.423	0	1	ST13
0	0.376971227010452	0.762	0.714	0	1	UQCRB
0	0.352705684148122	0.453	0.405	0	1	IKZF1
0	0.413403235993872	0.287	0.239	0	1	PPA1
0	0.301072899739349	0.736	0.689	0	1	RPL23
