cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
3	0	3.3790717462261	0.462	0.036	0	SERPINE1
3	0	3.25515076369939	0.51	0.05	0	TNS1
3	0	3.25017424807447	0.362	0.035	0	NMB
3	0	3.17598881795223	0.42	0.041	0	SLAMF9
3	0	3.02387182388349	0.483	0.056	0	PPARG
3	0	2.97269759091538	0.359	0.035	0	AK4
3	0	2.66333850336509	0.673	0.108	0	CLEC5A
3	0	2.53625559255893	0.52	0.076	0	TNFSF14
3	0	2.35185723903934	0.548	0.101	0	SDC2
3	0	2.30385797970164	0.859	0.178	0	GPNMB
3	0	2.213904903171	0.801	0.188	0	CD9
3	0	2.13081215964877	0.634	0.121	0	EMP1
3	0	2.0242445319338	0.824	0.22	0	ERO1A
3	0	2.00025387133085	0.746	0.173	0	TGM2
3	0	1.78113304412646	0.924	0.357	0	FBP1
3	9.18889374189066e-308	1.4647290142337	0.956	0.393	2.26616497462508e-303	ALOX5AP
3	2.00838476858042e-301	1.73338004950699	0.816	0.242	4.95307851627302e-297	CD82
3	2.08528096222186e-299	2.48815171674751	0.462	0.071	5.14271990903154e-295	INHBA
3	3.94644473373283e-297	1.90468105143056	0.706	0.186	9.73272200233191e-293	APOC1
3	1.07705222538473e-281	1.79058367120131	0.741	0.22	2.65622619824381e-277	MARCO
3	1.24931130932578e-281	3.1411717249407	0.334	0.037	3.08105155105924e-277	MATK
3	1.17890943715417e-269	2.87472084297759	0.336	0.038	2.90742645390961e-265	TM4SF19
3	2.02862961656388e-267	5.17063034629771	0.161	0.003	5.00300636036983e-263	CA12
3	9.21171381259109e-265	2.14657949988138	0.569	0.131	2.27179286046122e-260	ABCG1
3	4.22327805135774e-264	2.3005321360172	0.528	0.118	1.04154483302585e-259	FN1
3	7.2892299194049e-260	3.1371552557005	0.313	0.035	1.79766988272364e-255	LPL
3	1.00118409567656e-256	1.68535863420668	0.767	0.246	2.46912021675753e-252	P4HA1
3	6.60813891890855e-255	2.56626991464351	0.394	0.061	1.62969922018123e-250	HIF1A-AS2
3	3.64403126368956e-251	3.06877990063092	0.266	0.023	8.9869099025112e-247	CCL7
3	5.58034934338712e-251	2.18108392193549	0.494	0.099	1.37622575506613e-246	TMEM38B
3	7.41825746305058e-242	4.08908776965789	0.209	0.013	1.82949065553753e-237	EGLN3
3	6.58808627454864e-239	2.28395257985342	0.471	0.097	1.62475383702918e-234	CD109
3	2.87871889248857e-238	1.90875550023445	0.536	0.117	7.0994965326553e-234	FLT1
3	1.1697377928552e-237	4.58010562319488	0.17	0.006	2.88480734473949e-233	SPOCD1
3	9.97576855752857e-233	1.37682763989656	0.892	0.334	2.4602240416577e-228	MCEMP1
3	1.05166175662292e-232	3.53078961669866	0.236	0.02	2.59360822418345e-228	AQP3
3	2.93479913340902e-231	1.36563282793826	0.892	0.356	7.23780162281333e-227	RGCC
3	3.31852162845544e-228	2.18138277688397	0.472	0.101	8.1841380400968e-224	DHRS3
3	3.64028073589271e-227	2.32822060313591	0.386	0.064	8.97766035085859e-223	SEMA3C
