relative_fastq_path	file_size_bytes	gzip_status	first_read_header	records_inspected	read_length_distribution_first100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_041.fastq.gz	36450310	gzip	@A00153:862:HGGWHDSX2:3:2268:16731:28745 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_042.fastq.gz	30112962	gzip	@A00153:862:HGGWHDSX2:3:1224:7030:10598 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_043.fastq.gz	32929928	gzip	@A00153:862:HGGWHDSX2:3:1260:11776:11898 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_044.fastq.gz	33826248	gzip	@A00153:862:HGGWHDSX2:3:2101:16667:16767 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_045.fastq.gz	35814099	gzip	@A00153:862:HGGWHDSX2:3:1337:16767:5916 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_046.fastq.gz	34438149	gzip	@A00153:862:HGGWHDSX2:3:1116:6271:30107 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_047.fastq.gz	32619292	gzip	@A00153:862:HGGWHDSX2:3:1360:13521:8594 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_048.fastq.gz	30940884	gzip	@A00153:862:HGGWHDSX2:3:1264:21142:24205 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_049.fastq.gz	31378602	gzip	@A00153:862:HGGWHDSX2:3:1606:31738:27023 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_050.fastq.gz	34094828	gzip	@A00153:862:HGGWHDSX2:3:2649:4743:4163 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_051.fastq.gz	35511757	gzip	@A00153:862:HGGWHDSX2:3:2114:14959:27398 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_052.fastq.gz	36670021	gzip	@A00153:862:HGGWHDSX2:3:2127:32172:3599 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_053.fastq.gz	38329279	gzip	@A00153:862:HGGWHDSX2:3:1372:20356:33520 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_054.fastq.gz	35707570	gzip	@A00153:862:HGGWHDSX2:3:2632:29830:23688 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_055.fastq.gz	39272098	gzip	@A00153:862:HGGWHDSX2:3:1254:15293:25347 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_056.fastq.gz	37349742	gzip	@A00153:862:HGGWHDSX2:3:1668:19307:29324 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_057.fastq.gz	39786996	gzip	@A00153:862:HGGWHDSX2:3:1233:25057:12038 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_058.fastq.gz	34883327	gzip	@A00153:862:HGGWHDSX2:3:2558:25934:26678 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_059.fastq.gz	37843498	gzip	@A00153:862:HGGWHDSX2:3:1246:17996:5572 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_060.fastq.gz	39821536	gzip	@A00153:862:HGGWHDSX2:3:1368:14814:1125 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_061.fastq.gz	39977929	gzip	@A00153:862:HGGWHDSX2:3:2144:29686:18082 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_062.fastq.gz	35938949	gzip	@A00153:862:HGGWHDSX2:3:1246:2682:10238 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_063.fastq.gz	35454841	gzip	@A00153:862:HGGWHDSX2:3:1228:10682:14920 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_064.fastq.gz	31499425	gzip	@A00153:862:HGGWHDSX2:3:2469:9833:17675 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_065.fastq.gz	37327042	gzip	@A00153:862:HGGWHDSX2:3:1164:12237:34867 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_066.fastq.gz	37912029	gzip	@A00153:862:HGGWHDSX2:3:1271:24153:9815 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_067.fastq.gz	38662911	gzip	@A00153:862:HGGWHDSX2:3:2270:32398:2425 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_068.fastq.gz	37994190	gzip	@A00153:862:HGGWHDSX2:3:2336:31783:5556 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_069.fastq.gz	36977118	gzip	@A00153:862:HGGWHDSX2:3:1371:4065:7780 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_070.fastq.gz	34872346	gzip	@A00153:862:HGGWHDSX2:3:1122:7202:13745 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_071.fastq.gz	37573440	gzip	@A00153:862:HGGWHDSX2:3:1613:15040:19398 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_072.fastq.gz	37476771	gzip	@A00153:862:HGGWHDSX2:3:1118:14163:35790 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_073.fastq.gz	38027447	gzip	@A00153:862:HGGWHDSX2:3:2536:1072:34914 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_074.fastq.gz	34461911	gzip	@A00153:862:HGGWHDSX2:3:2355:2031:10238 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_075.fastq.gz	39565704	gzip	@A00153:862:HGGWHDSX2:3:1374:8034:35540 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_076.fastq.gz	38443539	gzip	@A00153:862:HGGWHDSX2:3:2318:3613:16141 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_077.fastq.gz	36458866	gzip	@A00153:862:HGGWHDSX2:3:2145:27787:7560 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_078.fastq.gz	34825437	gzip	@A00153:862:HGGWHDSX2:3:1416:9408:17754 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_079.fastq.gz	36722223	gzip	@A00153:862:HGGWHDSX2:3:1156:13919:33739 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_080.fastq.gz	37127112	gzip	@A00153:862:HGGWHDSX2:3:1464:11125:24330 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_081.fastq.gz	40383641	gzip	@A00153:862:HGGWHDSX2:3:1461:12707:4586 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_082.fastq.gz	40177746	gzip	@A00153:862:HGGWHDSX2:3:2420:18611:35978 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_083.fastq.gz	38151266	gzip	@A00153:862:HGGWHDSX2:3:1344:18014:15405 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_084.fastq.gz	38087100	gzip	@A00153:862:HGGWHDSX2:3:1466:5954:5384 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_085.fastq.gz	35698810	gzip	@A00153:862:HGGWHDSX2:3:2326:29496:27680 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_086.fastq.gz	30602660	gzip	@A00153:862:HGGWHDSX2:3:2667:18403:9220 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_087.fastq.gz	30160739	gzip	@A00153:862:HGGWHDSX2:3:1250:21911:18114 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_088.fastq.gz	30801365	gzip	@A00153:862:HGGWHDSX2:3:2657:2609:24862 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_089.fastq.gz	31249346	gzip	@A00153:862:HGGWHDSX2:3:2364:7292:7044 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_090.fastq.gz	33324913	gzip	@A00153:862:HGGWHDSX2:3:1227:17888:18881 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_091.fastq.gz	32770379	gzip	@A00153:862:HGGWHDSX2:3:2202:5963:26913 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_092.fastq.gz	40979132	gzip	@A00153:862:HGGWHDSX2:3:2164:14190:33238 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_093.fastq.gz	37386792	gzip	@A00153:862:HGGWHDSX2:3:2649:32000:9095 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_094.fastq.gz	34436318	gzip	@A00153:862:HGGWHDSX2:3:2544:25771:20102 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_095.fastq.gz	36632752	gzip	@A00153:862:HGGWHDSX2:3:1570:25608:7326 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_096.fastq.gz	39284420	gzip	@A00153:862:HGGWHDSX2:3:1450:31702:14559 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_097.fastq.gz	37773660	gzip	@A00153:862:HGGWHDSX2:3:1342:5014:7106 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_098.fastq.gz	32346612	gzip	@A00153:862:HGGWHDSX2:3:2311:32262:2754 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_099.fastq.gz	38126703	gzip	@A00153:862:HGGWHDSX2:3:1166:23330:20102 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_100.fastq.gz	37022666	gzip	@A00153:862:HGGWHDSX2:3:1353:12274:17456 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_101.fastq.gz	36853266	gzip	@A00153:862:HGGWHDSX2:3:2401:1642:25473 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_102.fastq.gz	32308810	gzip	@A00153:862:HGGWHDSX2:3:1411:6894:9392 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_103.fastq.gz	36415608	gzip	@A00153:862:HGGWHDSX2:3:1640:27715:34209 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_104.fastq.gz	39322650	gzip	@A00153:862:HGGWHDSX2:3:1409:4191:29763 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_105.fastq.gz	36428379	gzip	@A00153:862:HGGWHDSX2:3:1444:17616:31720 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_106.fastq.gz	37857885	gzip	@A00153:862:HGGWHDSX2:3:1366:3025:7075 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_107.fastq.gz	36782110	gzip	@A00153:862:HGGWHDSX2:3:2253:2401:31548 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_108.fastq.gz	38434852	gzip	@A00153:862:HGGWHDSX2:3:1652:7274:2440 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_109.fastq.gz	39202504	gzip	@A00153:862:HGGWHDSX2:3:1622:23764:6136 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_110.fastq.gz	39022479	gzip	@A00153:862:HGGWHDSX2:3:2472:3468:19085 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_111.fastq.gz	34264095	gzip	@A00153:862:HGGWHDSX2:3:1432:24532:10066 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_112.fastq.gz	32265560	gzip	@A00153:862:HGGWHDSX2:3:1176:1307:30686 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_113.fastq.gz	38058886	gzip	@A00153:862:HGGWHDSX2:3:1170:18159:16908 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_114.fastq.gz	35134527	gzip	@A00153:862:HGGWHDSX2:3:1676:32506:6183 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_115.fastq.gz	36845554	gzip	@A00153:862:HGGWHDSX2:3:1324:16966:17065 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_116.fastq.gz	37229107	gzip	@A00153:862:HGGWHDSX2:3:1230:21260:1642 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_117.fastq.gz	38492082	gzip	@A00153:862:HGGWHDSX2:3:1517:2040:12853 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_118.fastq.gz	32989030	gzip	@A00153:862:HGGWHDSX2:3:2211:30933:28855 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_119.fastq.gz	33595348	gzip	@A00153:862:HGGWHDSX2:3:1505:21269:1595 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_120.fastq.gz	35613787	gzip	@A00153:862:HGGWHDSX2:3:1507:28040:29731 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_121.fastq.gz	38201469	gzip	@A00153:862:HGGWHDSX2:3:1327:3703:7279 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_122.fastq.gz	37018205	gzip	@A00153:862:HGGWHDSX2:3:1547:12210:25175 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_123.fastq.gz	39367846	gzip	@A00153:862:HGGWHDSX2:3:1501:11297:4711 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_124.fastq.gz	38898803	gzip	@A00153:862:HGGWHDSX2:3:2123:29062:3317 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_125.fastq.gz	35977685	gzip	@A00153:862:HGGWHDSX2:3:1364:13196:33458 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_126.fastq.gz	36710405	gzip	@A00153:862:HGGWHDSX2:3:2322:13395:8782 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_127.fastq.gz	36461579	gzip	@A00153:862:HGGWHDSX2:3:2172:8558:36542 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_128.fastq.gz	38121732	gzip	@A00153:862:HGGWHDSX2:3:2249:2718:21731 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_129.fastq.gz	39102887	gzip	@A00153:862:HGGWHDSX2:3:2209:24831:20228 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_130.fastq.gz	39548594	gzip	@A00153:862:HGGWHDSX2:3:2128:26259:1564 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_131.fastq.gz	34854790	gzip	@A00153:862:HGGWHDSX2:3:2551:16504:3364 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_132.fastq.gz	34006224	gzip	@A00153:862:HGGWHDSX2:3:1204:11867:3067 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_133.fastq.gz	36140388	gzip	@A00153:862:HGGWHDSX2:3:2151:20835:22232 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_134.fastq.gz	35991626	gzip	@A00153:862:HGGWHDSX2:3:1506:9833:17174 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_135.fastq.gz	36767349	gzip	@A00153:862:HGGWHDSX2:3:1417:31928:16235 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_136.fastq.gz	37113540	gzip	@A00153:862:HGGWHDSX2:3:2504:16640:10300 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_137.fastq.gz	33231271	gzip	@A00153:862:HGGWHDSX2:3:2270:17888:25895 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_138.fastq.gz	36292590	gzip	@A00153:862:HGGWHDSX2:3:2226:1452:27806 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_139.fastq.gz	36373279	gzip	@A00153:862:HGGWHDSX2:3:1450:8639:29700 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_140.fastq.gz	33653432	gzip	@A00153:862:HGGWHDSX2:3:1266:24722:35008 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_141.fastq.gz	34666255	gzip	@A00153:862:HGGWHDSX2:3:1235:20356:12038 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_142.fastq.gz	37283211	gzip	@A00153:862:HGGWHDSX2:3:2670:23475:17848 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_143.fastq.gz	33047979	gzip	@A00153:862:HGGWHDSX2:3:2450:2211:33599 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_144.fastq.gz	29204762	gzip	@A00153:862:HGGWHDSX2:3:1544:31530:34804 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_145.fastq.gz	31369034	gzip	@A00153:862:HGGWHDSX2:3:2251:6379:30953 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_146.fastq.gz	36297305	gzip	@A00153:862:HGGWHDSX2:3:2553:21658:30013 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_147.fastq.gz	31643734	gzip	@A00153:862:HGGWHDSX2:3:2131:3097:26365 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_148.fastq.gz	34575636	gzip	@A00153:862:HGGWHDSX2:3:2660:31376:13839 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_149.fastq.gz	38094160	gzip	@A00153:862:HGGWHDSX2:3:1678:9489:20087 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_150.fastq.gz	39160509	gzip	@A00153:862:HGGWHDSX2:3:1376:4716:34992 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_151.fastq.gz	42372299	gzip	@A00153:862:HGGWHDSX2:3:2478:3866:21621 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_152.fastq.gz	36983144	gzip	@A00153:862:HGGWHDSX2:3:1553:6831:35712 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_153.fastq.gz	38690439	gzip	@A00153:862:HGGWHDSX2:3:2539:2465:1501 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_154.fastq.gz	37810026	gzip	@A00153:862:HGGWHDSX2:3:2111:22978:12101 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_155.fastq.gz	34442275	gzip	@A00153:862:HGGWHDSX2:3:1201:32452:22435 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_156.fastq.gz	35023805	gzip	@A00153:862:HGGWHDSX2:3:2427:17400:19288 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_157.fastq.gz	30625880	gzip	@A00153:862:HGGWHDSX2:3:1537:11957:26365 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_158.fastq.gz	44132001	gzip	@A00153:862:HGGWHDSX2:3:1670:7889:23077 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_159.fastq.gz	55207240	gzip	@A00153:862:HGGWHDSX2:3:1276:16613:11976 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_160.fastq.gz	50000244	gzip	@A00153:862:HGGWHDSX2:3:2212:25319:27524 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_161.fastq.gz	41869168	gzip	@A00153:862:HGGWHDSX2:3:1216:10556:16360 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_162.fastq.gz	35188406	gzip	@A00153:862:HGGWHDSX2:3:1135:30129:14873 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_163.fastq.gz	31142390	gzip	@A00153:862:HGGWHDSX2:3:1278:23276:26271 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_164.fastq.gz	29990687	gzip	@A00153:862:HGGWHDSX2:3:1569:21251:1125 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_165.fastq.gz	31151413	gzip	@A00153:862:HGGWHDSX2:3:1315:16975:26287 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_166.fastq.gz	32059439	gzip	@A00153:862:HGGWHDSX2:3:1335:6325:32863 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_167.fastq.gz	32180437	gzip	@A00153:862:HGGWHDSX2:3:1351:19931:5885 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_168.fastq.gz	31405665	gzip	@A00153:862:HGGWHDSX2:3:2207:8630:18756 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_169.fastq.gz	33375679	gzip	@A00153:862:HGGWHDSX2:3:2654:16613:29825 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_170.fastq.gz	38458377	gzip	@A00153:862:HGGWHDSX2:3:2419:9634:21277 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_171.fastq.gz	39346036	gzip	@A00153:862:HGGWHDSX2:3:2157:12301:32753 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_172.fastq.gz	37202830	gzip	@A00153:862:HGGWHDSX2:3:2202:21025:4429 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_173.fastq.gz	39894679	gzip	@A00153:862:HGGWHDSX2:3:2656:6497:10864 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_174.fastq.gz	31896653	gzip	@A00153:862:HGGWHDSX2:3:2453:27778:34287 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_175.fastq.gz	33576337	gzip	@A00153:862:HGGWHDSX2:3:2241:19506:17832 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_176.fastq.gz	40684693	gzip	@A00153:862:HGGWHDSX2:3:1222:20844:9596 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_177.fastq.gz	39537135	gzip	@A00153:862:HGGWHDSX2:3:1626:9335:36730 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_178.fastq.gz	37705672	gzip	@A00153:862:HGGWHDSX2:3:2676:28519:16031 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_179.fastq.gz	39043774	gzip	@A00153:862:HGGWHDSX2:3:2572:8495:12665 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_180.fastq.gz	37960805	gzip	@A00153:862:HGGWHDSX2:3:1645:26521:6120 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_181.fastq.gz	36024321	gzip	@A00153:862:HGGWHDSX2:3:1330:29812:17738 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_182.fastq.gz	39354578	gzip	@A00153:862:HGGWHDSX2:3:2504:7410:14387 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_183.fastq.gz	40000276	gzip	@A00153:862:HGGWHDSX2:3:2342:1949:29857 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_184.fastq.gz	38768109	gzip	@A00153:862:HGGWHDSX2:3:1361:31349:3302 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_185.fastq.gz	37952737	gzip	@A00153:862:HGGWHDSX2:3:1141:19596:1892 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_186.fastq.gz	38315433	gzip	@A00153:862:HGGWHDSX2:3:1565:11189:22060 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_187.fastq.gz	35387131	gzip	@A00153:862:HGGWHDSX2:3:2558:18430:22733 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_188.fastq.gz	40197139	gzip	@A00153:862:HGGWHDSX2:3:1615:26919:34021 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_189.fastq.gz	35990439	gzip	@A00153:862:HGGWHDSX2:3:1621:28103:10645 3:N:0:0	100	91:100
W6B_0_1_HGGWHDSX2/bamtofastq_S1_L003_R2_190.fastq.gz	34381076	gzip	@A00153:862:HGGWHDSX2:3:2135:25608:30592 3:N:0:0	100	91:100
