gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
KRT8	6	3.21891778460791	2.09133174046979	1207491129.5	0.89046867882651	0	0	98.5897435897436	49.3723266938321	TRUE	TRUE	2
S100A6	6	3.99143649058684	1.73008892002445	1164178930	0.858527941438397	0	0	99.4289044289044	82.239123282124	TRUE	TRUE	3
KRT19	6	2.15731608948407	1.53204811979458	1129547987.5	0.832989228266018	0	0	88.5431235431235	34.9978487003619	TRUE	TRUE	4
ANXA2	6	2.1845679650141	1.29078182712368	1121475400	0.827036069563467	0	0	92.8904428904429	52.9036217762142	TRUE	TRUE	5
TXN	6	2.5029710834638	1.31749296706992	1108355165.5	0.817360505415889	0	0	94.5454545454546	61.2652172812635	TRUE	TRUE	6
PERP	6	1.28125546768407	0.981443029357784	1106140087.5	0.815726988173427	0	0	79.6386946386946	25.740300169573	TRUE	TRUE	7
GPRC5A	6	1.21561710116787	1.02926813531103	1098393676.5	0.810014369504606	0	0	73.0885780885781	16.5776619169345	TRUE	TRUE	8
S100A14	6	1.29675005515463	1.01032556023136	1083224479	0.798827790219112	0	0	75.5594405594406	22.7866923135329	TRUE	TRUE	9
MUC13	6	1.36904284306598	1.01687867588727	1082631778.5	0.798390701102446	0	0	79.2657342657343	26.9222495001392	TRUE	TRUE	10
CCL5	7	3.40076907465696	3.05055566274434	1129113833.5	0.932144512944848	0	0	95.1430821737989	12.6957473302894	TRUE	TRUE	1
IL32	7	2.48040014409966	1.65315585777114	990330593	0.817571444860318	0	0	85.7311630349173	42.7235450234582	TRUE	TRUE	2
NKG7	7	1.87811178068942	1.68961180179159	985631543.5	0.813692125452899	0	0	69.6245733788396	7.96133479239777	TRUE	TRUE	3
B2M	7	4.87876273457653	1.18949482741817	980326689.5	0.809312681679064	0	0	99.8162247309005	97.4516684904972	TRUE	TRUE	4
GZMA	7	1.83963117900946	1.64096044424969	968157676	0.799266503140257	0	0	67.1042268311893	7.80599474233677	TRUE	TRUE	5
TMSB4X	7	4.57848088350813	1.08401265317413	959565354.5	0.792173077214498	0	0	99.6980834864794	97.8120322503553	TRUE	TRUE	6
PTPRC	7	1.95820825000036	1.36389678300083	949630269.5	0.783971127425534	0	0	77.697558414282	28.3567915676138	TRUE	TRUE	7
HCST	7	1.52493602256947	1.2359895618583	930251326.5	0.767972762293361	0	0	64.7414019427671	15.9358766335862	TRUE	TRUE	8
EVL	7	1.6251965401357	1.18369467473272	925069769.5	0.763695106858843	0	0	69.5720661590969	25.3436977220985	TRUE	TRUE	9
CD3D	7	1.59397194177258	1.26039707526855	921257674.5	0.760548016342681	0	0	65.9228143869782	14.6698866709432	TRUE	TRUE	10
ACKR1	8	3.30854584813161	3.24301943401489	1186870716	0.987356300705983	0	0	98.5311631599841	3.14584420401466	TRUE	TRUE	1
SPARCL1	8	3.52187607471036	3.27774166535745	1173484849	0.976220614278901	0	0	99.4177583697234	9.404841984824	TRUE	TRUE	2
VWF	8	2.39566543965071	2.30784435762772	1155548866.5	0.961299692318326	0	0	95.0641789069737	4.39374603154646	TRUE	TRUE	3
PECAM1	8	2.22875196443806	2.08943324663205	1141601226.5	0.949696667617885	0	0	94.2702130475056	8.12676419370454	TRUE	TRUE	4
IGFBP7	8	3.13956052470284	2.82525283869632	1137162984	0.946004499096612	0	0	97.4593092497023	12.4953635889279	TRUE	TRUE	5
CLU	8	2.44706347067927	2.32410614020883	1118608794.5	0.930569291486925	0	0	89.5461161836708	6.99705155689112	TRUE	TRUE	6
IGFBP4	8	2.1065049207261	1.87155089042462	1113490706.5	0.926311560323586	0	0	91.7956861188302	18.3620738430976	TRUE	TRUE	7
VIM	8	3.66119341360965	2.64488111089355	1110852590	0.924116914425631	0	0	99.0604737329628	40.5225471027932	TRUE	TRUE	8
IFITM3	8	2.8349851896994	2.02628034271505	1109339265	0.922857981204327	0	0	98.0680164086278	45.0143650159995	TRUE	TRUE	9
ITM2B	8	3.06121775374414	1.77972994000673	1107650336.5	0.921452963645602	0	0	99.0737064972873	69.5203907787285	TRUE	TRUE	10
HLA-DRA	9	4.59518770289404	3.4655228049528	997922946	0.951915739794727	0	0	98.2592762253779	48.6253318756833	TRUE	TRUE	1
CD74	9	4.50455611192908	2.99247771364653	983916707.5	0.938555230411802	0	0	98.5493968544816	63.2066218959863	TRUE	TRUE	2
HLA-DPA1	9	3.34976082541735	2.6786539501065	976860552.5	0.931824385075642	0	0	94.7625591693388	33.7004529126972	TRUE	TRUE	3
FTL	9	4.84202818263455	2.5022443360915	974550296	0.929620638249168	0	0	98.9922125515346	90.0015617679213	TRUE	TRUE	4
TYROBP	9	2.43307340529042	2.32357319025095	964416585	0.919954121368183	0	0	87.0667277446939	5.37747930657504	TRUE	TRUE	5
HLA-DRB1	9	3.56958724812706	2.72917988491058	963300656.5	0.918889640480261	0	0	94.5335165674149	41.4468218022802	TRUE	TRUE	6
HLA-DPB1	9	3.15473105287942	2.50854382114475	962485847	0.918112396113757	0	0	93.8005802412582	32.0124941433703	TRUE	TRUE	7
LYZ	9	3.43938921031109	2.97926226481545	960243958.5	0.915973865319802	0	0	91.3727286608643	22.5644229267531	TRUE	TRUE	8
HLA-DQA1	9	3.00455908527538	2.59934749012034	957627436.5	0.913477972740818	0	0	90.1664376240647	20.0605965953459	TRUE	TRUE	9
FCER1G	9	2.35467715872596	2.25189179836516	953074340	0.909134787487361	0	0	84.8068407390441	5.17007652662814	TRUE	TRUE	10
