gene	cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out	positive_direction	passes_primary_filter	rank
DUSP1	8	2.92416601904479	1.54245778203831	1884727.5	0.842552458150158	1.69385440350922e-84	5.8224127802625e-81	95.1310861423221	64.9439006922893	TRUE	TRUE	1
C3	8	2.49205175349959	1.67064589491124	1811863	0.809978962200806	6.76848849202665e-91	3.10211108403735e-87	88.0149812734083	33.6715206493196	TRUE	TRUE	2
ZFP36	8	2.97641064369449	1.47871433297295	1809849	0.809078619498365	7.92271775446377e-69	1.08933407765e-65	94.0074906367041	66.3523513965147	TRUE	TRUE	3
CCDC80	8	2.69134822222615	1.58011847436186	1802990	0.806012358030619	6.06476078211914e-74	9.81028569102907e-71	95.1310861423221	49.0570541895441	TRUE	TRUE	4
EGR1	8	2.60626851081996	1.40781825762462	1784979.5	0.797960907066215	1.78829294579453e-67	2.34172703411447e-64	89.8876404494382	54.9653855335402	TRUE	TRUE	5
LMNA	8	2.50663041166754	1.11542731454315	1774904	0.793456734822699	3.42245210235374e-61	3.2453107021595e-58	93.6329588014981	72.9410360467892	TRUE	TRUE	6
CYR61	8	2.3710851916217	1.60139014042139	1774460.5	0.793258471670498	1.99060924028774e-76	3.64931756657818e-73	81.6479400749064	38.2907615182621	TRUE	TRUE	7
KLF6	8	2.1460699950741	1.25613082963616	1745662.5	0.78038455451812	9.48245454001494e-61	8.4115489482539e-58	84.6441947565543	53.0436858438768	TRUE	TRUE	8
FOSB	8	2.42447393359134	1.40225773379211	1745311	0.780227419235147	5.73139426675684e-63	5.62884324791237e-60	85.7677902621723	48.0544282645023	TRUE	TRUE	9
MEG3	8	1.93180760865442	1.17970142799009	1737170.5	0.776588273371582	7.99122919802782e-66	9.15628382152363e-63	85.0187265917603	41.0360467892098	TRUE	TRUE	10
PIGR	9	2.63363490473152	2.35660990936813	1851034	0.944407029402101	2.28039652082416e-221	7.7418054229807e-219	93.9914163090129	20.4113171659534	TRUE	TRUE	1
LGALS4	9	1.66456296356126	1.51637596513004	1766338	0.901194696315707	1.54100091608029e-269	7.99546871533808e-267	87.1244635193133	11.6024726581075	TRUE	TRUE	2
