annotation	N	fraction
Intron (ENST00000493214.2/105374165, intron 1 of 6)	1	3.11924888486852e-05
Intron (ENST00000566741.1/389432, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000686262.2/124901584, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000505494.1/ENST00000505494.1, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000434509.1/105373438, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000663474.1/ENST00000663474.1, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000549489.6/8972, intron 47 of 47)	1	3.11924888486852e-05
Intron (ENST00000412514.2/ENST00000412514.2, intron 1 of 9)	1	3.11924888486852e-05
Intron (ENST00000242108.9/80820, intron 3 of 7)	1	3.11924888486852e-05
Intron (ENST00000273009.10/129563, intron 13 of 13)	1	3.11924888486852e-05
Intron (ENST00000334534.10/128710, intron 2 of 7)	1	3.11924888486852e-05
Intron (ENST00000647725.1/27086, intron 4 of 25)	1	3.11924888486852e-05
Intron (ENST00000651272.1/105369890, intron 4 of 6)	1	3.11924888486852e-05
Intron (ENST00000366956.10/5784, intron 3 of 18)	1	3.11924888486852e-05
Intron (ENST00000611255.5/83938, intron 3 of 6)	1	3.11924888486852e-05
Intron (ENST00000701933.1/112267992, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000308580.12/29766, intron 9 of 9)	1	3.11924888486852e-05
Intron (ENST00000675515.1/60, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000355854.8/81617, intron 3 of 8)	1	3.11924888486852e-05
Intron (ENST00000298573.9/80824, intron 3 of 6)	1	3.11924888486852e-05
Intron (ENST00000027335.8/1015, intron 2 of 17)	1	3.11924888486852e-05
Intron (ENST00000566854.5/400512, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000025008.10/9821, intron 1 of 23)	1	3.11924888486852e-05
Exon (ENST00000336338.10/200162, exon 5 of 49)	1	3.11924888486852e-05
Intron (ENST00000265036.10/55789, intron 2 of 10)	1	3.11924888486852e-05
Intron (ENST00000381340.8/3709, intron 37 of 56)	1	3.11924888486852e-05
Intron (ENST00000546414.1/105370004, intron 1 of 2)	1	3.11924888486852e-05
Exon (ENST00000374566.8/54566, exon 13 of 26)	1	3.11924888486852e-05
Intron (ENST00000482518.6/55022, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000503091.1/105379091, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000509702.5/10891, intron 13 of 14)	1	3.11924888486852e-05
Exon (ENST00000519793.1/ENST00000519793.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000668341.1/102724084, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000639121.1/196475, intron 11 of 13)	1	3.11924888486852e-05
Intron (ENST00000420587.5/100289178, intron 9 of 9)	1	3.11924888486852e-05
Intron (ENST00000456240.1/26750, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000376355.7/171425, intron 1 of 7)	1	3.11924888486852e-05
Intron (ENST00000664749.1/ENST00000664749.1, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000276282.7/9258, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000651649.1/100506380, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000499346.7/644873, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000549930.1/643339, intron 1 of 2)	1	3.11924888486852e-05
Exon (ENST00000511936.1/ENST00000511936.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000654955.1/ENST00000654955.1, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000705995.1/143187, intron 8 of 8)	1	3.11924888486852e-05
Intron (ENST00000436222.6/168667, intron 5 of 5)	1	3.11924888486852e-05
Intron (ENST00000372072.7/84187, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000692847.2/101928022, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000619441.1/ENST00000619441.1, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000536545.5/8091, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000333942.10/55288, intron 1 of 18)	1	3.11924888486852e-05
Exon (ENST00000427836.8/389072, exon 8 of 8)	1	3.11924888486852e-05
Intron (ENST00000359120.9/153769, intron 2 of 9)	1	3.11924888486852e-05
Exon (ENST00000379629.7/9577, exon 7 of 7)	1	3.11924888486852e-05
Intron (ENST00000652145.1/105370364, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000589718.5/79370, intron 4 of 6)	1	3.11924888486852e-05
Intron (ENST00000272252.10/130589, intron 4 of 6)	1	3.11924888486852e-05
Intron (ENST00000261200.9/10060, intron 31 of 39)	1	3.11924888486852e-05
Intron (ENST00000687248.1/100873065, intron 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000413387.5/55118, intron 9 of 11)	1	3.11924888486852e-05
Intron (ENST00000644939.1/26053, intron 5 of 18)	1	3.11924888486852e-05
Intron (ENST00000664966.1/ENST00000664966.1, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000651272.1/105369890, intron 5 of 6)	1	3.11924888486852e-05
Intron (ENST00000372733.3/6385, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000553106.6/5053, intron 2 of 12)	1	3.11924888486852e-05
Intron (ENST00000682079.1/4133, intron 1 of 15)	1	3.11924888486852e-05
Intron (ENST00000618318.1/58490, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000559362.5/11214, intron 2 of 14)	1	3.11924888486852e-05
Intron (ENST00000552856.1/105369844, intron 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000252744.6/57688, intron 1 of 13)	1	3.11924888486852e-05
Intron (ENST00000415912.6/1889, intron 8 of 18)	1	3.11924888486852e-05
Intron (ENST00000676067.1/84458, intron 2 of 7)	1	3.11924888486852e-05
Intron (ENST00000641193.1/127077, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000449742.7/10107, exon 6 of 7)	1	3.11924888486852e-05
Intron (ENST00000435773.2/79568, intron 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000439784.7/84176, intron 20 of 41)	1	3.11924888486852e-05
Exon (ENST00000624910.1/ENST00000624910.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000668164.2/23370, intron 10 of 28)	1	3.11924888486852e-05
Intron (ENST00000344691.8/861, intron 5 of 5)	1	3.11924888486852e-05
Exon (ENST00000701044.1/ENST00000701044.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000380338.9/4300, intron 2 of 10)	1	3.11924888486852e-05
Intron (ENST00000428766.2/107984158, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000436404.6/1261, intron 1 of 6)	1	3.11924888486852e-05
Intron (ENST00000523767.5/3340, intron 2 of 13)	1	3.11924888486852e-05
Intron (ENST00000489011.1/128193290, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000517714.1/105379380, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000458030.3/98, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000606382.1/ENST00000606382.1, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000456682.1/56888, intron 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000659653.1/105374464, exon 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000306156.8/5581, intron 14 of 14)	1	3.11924888486852e-05
Intron (ENST00000355377.7/51760, intron 7 of 7)	1	3.11924888486852e-05
Exon (ENST00000705221.1/ENST00000705221.1, exon 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000425470.1/105373719, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000690539.1/6000, intron 16 of 16)	1	3.11924888486852e-05
Intron (ENST00000541398.7/345930, intron 4 of 21)	1	3.11924888486852e-05
Intron (ENST00000446825.1/64342, intron 3 of 5)	1	3.11924888486852e-05
Intron (ENST00000580059.7/284252, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000389858.4/55366, intron 1 of 16)	1	3.11924888486852e-05
Intron (ENST00000264433.11/57600, intron 2 of 16)	1	3.11924888486852e-05
Intron (ENST00000318493.11/4233, intron 17 of 20)	1	3.11924888486852e-05
Exon (ENST00000689319.1/ENST00000689319.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000651272.1/105369890, intron 2 of 6)	1	3.11924888486852e-05
Exon (ENST00000609469.5/102723582, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000414512.1/105373895, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000656153.1/107985092, intron 6 of 6)	1	3.11924888486852e-05
Intron (ENST00000409177.6/2274, intron 1 of 5)	1	3.11924888486852e-05
Exon (ENST00000422150.1/ENST00000422150.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000496939.1/ENST00000496939.1, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000524189.6/23303, intron 37 of 39)	1	3.11924888486852e-05
Intron (ENST00000398571.7/9736, intron 20 of 79)	1	3.11924888486852e-05
Exon (ENST00000421190.2/ENST00000421190.2, exon 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000265631.10/10165, intron 1 of 17)	1	3.11924888486852e-05
Intron (ENST00000650393.1/101928304, intron 2 of 8)	1	3.11924888486852e-05
Intron (ENST00000590474.7/5608, intron 11 of 11)	1	3.11924888486852e-05
Exon (ENST00000462571.5/5152, exon 3 of 18)	1	3.11924888486852e-05
Intron (ENST00000263918.9/6801, intron 7 of 17)	1	3.11924888486852e-05
Intron (ENST00000316334.5/222484, intron 9 of 9)	1	3.11924888486852e-05
Intron (ENST00000281924.6/81615, intron 2 of 7)	1	3.11924888486852e-05
Intron (ENST00000576479.4/10418, intron 11 of 15)	1	3.11924888486852e-05
Intron (ENST00000274695.8/54901, intron 4 of 15)	1	3.11924888486852e-05
Intron (ENST00000555736.1/ENST00000555736.1, intron 1 of 3)	1	3.11924888486852e-05
Exon (ENST00000530617.5/5058, exon 5 of 15)	1	3.11924888486852e-05
Intron (ENST00000552856.1/105369844, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000617811.5/6928, intron 5 of 8)	1	3.11924888486852e-05
Intron (ENST00000254260.8/85415, intron 1 of 14)	1	3.11924888486852e-05
Intron (ENST00000425388.1/100820709, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000265154.6/54848, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000239882.7/1997, intron 1 of 8)	1	3.11924888486852e-05
Intron (ENST00000422441.5/3680, intron 15 of 15)	1	3.11924888486852e-05
Intron (ENST00000361689.7/23499, intron 53 of 93)	1	3.11924888486852e-05
Exon (ENST00000556949.1/ENST00000556949.1, exon 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000560626.6/79834, intron 5 of 6)	1	3.11924888486852e-05
Intron (ENST00000477173.3/8050, intron 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000368467.4/10654, exon 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000360632.8/25937, intron 2 of 6)	1	3.11924888486852e-05
Intron (ENST00000323944.10/29091, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000455762.5/7469, intron 1 of 7)	1	3.11924888486852e-05
Exon (ENST00000503498.1/90288, exon 3 of 7)	1	3.11924888486852e-05
Exon (ENST00000578613.6/284276, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000314117.8/768211, intron 2 of 6)	1	3.11924888486852e-05
Intron (ENST00000431917.5/55054, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000639839.1/149086, intron 2 of 4)	1	3.11924888486852e-05
Intron (ENST00000282441.10/10413, intron 3 of 8)	1	3.11924888486852e-05
Intron (ENST00000690322.2/105374464, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000427836.8/389072, intron 7 of 7)	1	3.11924888486852e-05
Intron (ENST00000659286.1/107986376, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000512285.5/51809, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000648897.1/7444, intron 12 of 18)	1	3.11924888486852e-05
Intron (ENST00000474889.6/5793, intron 2 of 29)	1	3.11924888486852e-05
Intron (ENST00000351747.6/201625, intron 25 of 58)	1	3.11924888486852e-05
Intron (ENST00000707189.1/ENST00000707189.1, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000336273.8/92140, intron 6 of 11)	1	3.11924888486852e-05
Intron (ENST00000629853.2/105374945, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000369838.6/83699, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000621632.5/57062, intron 2 of 8)	1	3.11924888486852e-05
Intron (ENST00000692859.2/2444, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000515766.1/10296, exon 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000359263.9/26509, intron 19 of 53)	1	3.11924888486852e-05
Exon (ENST00000542219.1/101927901, exon 5 of 5)	1	3.11924888486852e-05
Intron (ENST00000346234.7/26578, intron 1 of 9)	1	3.11924888486852e-05
Intron (ENST00000548458.6/387882, intron 1 of 6)	1	3.11924888486852e-05
Intron (ENST00000287263.8/80223, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000657492.1/105374292, intron 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000311637.9/10079, intron 8 of 22)	1	3.11924888486852e-05
Intron (ENST00000518663.2/90459, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000499662.3/100861550, intron 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000355621.8/7328, intron 1 of 6)	1	3.11924888486852e-05
Exon (ENST00000506925.2/ENST00000506925.2, exon 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000277942.7/64106, exon 4 of 4)	1	3.11924888486852e-05
Intron (ENST00000366767.7/8476, intron 14 of 34)	1	3.11924888486852e-05
Exon (ENST00000548897.1/253724, exon 3 of 5)	1	3.11924888486852e-05
Intron (ENST00000690912.1/105375547, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000651595.2/57591, intron 3 of 14)	1	3.11924888486852e-05
Intron (ENST00000223398.11/7461, intron 8 of 16)	1	3.11924888486852e-05
Exon (ENST00000613838.1/ENST00000613838.1, exon 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000261833.11/11113, exon 3 of 47)	1	3.11924888486852e-05
Intron (ENST00000311921.8/22847, intron 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000288840.10/4091, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000434997.1/3485, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000220325.9/30844, intron 3 of 5)	1	3.11924888486852e-05
Intron (ENST00000565973.5/11057, intron 9 of 14)	1	3.11924888486852e-05
Intron (ENST00000366956.10/5784, intron 1 of 18)	1	3.11924888486852e-05
Intron (ENST00000261439.9/23216, intron 12 of 19)	1	3.11924888486852e-05
Intron (ENST00000679735.1/123464519, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000540589.3/4938, intron 6 of 6)	1	3.11924888486852e-05
Intron (ENST00000587038.2/121832803, intron 1 of 4)	1	3.11924888486852e-05
Intron (ENST00000377242.7/84898, intron 1 of 12)	1	3.11924888486852e-05
Intron (ENST00000578741.1/ENST00000578741.1, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000700035.1/2909, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000424116.7/105373813, intron 1 of 2)	1	3.11924888486852e-05
Intron (ENST00000375127.5/255104, intron 5 of 15)	1	3.11924888486852e-05
Intron (ENST00000568007.5/6477, intron 1 of 6)	1	3.11924888486852e-05
Exon (ENST00000666330.1/105374367, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000652689.1/7913, intron 7 of 10)	1	3.11924888486852e-05
Intron (ENST00000661392.1/107986449, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000451792.1/101927630, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000368226.9/5796, intron 1 of 29)	1	3.11924888486852e-05
Intron (ENST00000234961.7/4985, intron 2 of 2)	1	3.11924888486852e-05
Exon (ENST00000373542.9/5255, exon 19 of 32)	1	3.11924888486852e-05
Intron (ENST00000671954.2/3716, intron 2 of 25)	1	3.11924888486852e-05
Exon (ENST00000661014.1/105376363, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000334444.11/10057, intron 26 of 29)	1	3.11924888486852e-05
Intron (ENST00000437600.9/1523, intron 3 of 22)	1	3.11924888486852e-05
Intron (ENST00000699384.1/130340, intron 5 of 10)	1	3.11924888486852e-05
Intron (ENST00000494106.1/2590, intron 2 of 6)	1	3.11924888486852e-05
Exon (ENST00000480175.1/128869, exon 4 of 4)	1	3.11924888486852e-05
Intron (ENST00000311127.9/57493, intron 14 of 16)	1	3.11924888486852e-05
Intron (ENST00000669992.1/124900715, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000261226.9/57458, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000257831.8/26298, intron 6 of 8)	1	3.11924888486852e-05
Intron (ENST00000552642.5/53373, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000334444.11/10057, intron 17 of 29)	1	3.11924888486852e-05
Intron (ENST00000319264.4/286343, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000263635.8/85461, intron 4 of 26)	1	3.11924888486852e-05
Exon (ENST00000517218.1/ENST00000517218.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000531349.6/55107, intron 18 of 27)	1	3.11924888486852e-05
Intron (ENST00000631006.3/57522, intron 11 of 21)	1	3.11924888486852e-05
Exon (ENST00000460926.1/5337, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000355371.9/57698, intron 7 of 16)	1	3.11924888486852e-05
Intron (ENST00000281282.6/84952, intron 8 of 18)	1	3.11924888486852e-05
Exon (ENST00000455028.1/ENST00000455028.1, exon 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000551229.3/105369743, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000339364.10/118788, intron 13 of 16)	1	3.11924888486852e-05
Intron (ENST00000615277.5/23228, intron 3 of 5)	1	3.11924888486852e-05
Intron (ENST00000541342.2/23514, intron 4 of 18)	1	3.11924888486852e-05
Intron (ENST00000570670.6/124903628, intron 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000544305.5/2048, intron 1 of 6)	1	3.11924888486852e-05
Exon (ENST00000355867.9/6840, exon 7 of 38)	1	3.11924888486852e-05
Intron (ENST00000668280.1/101927574, intron 2 of 3)	1	3.11924888486852e-05
Exon (ENST00000364102.1/ENST00000364102.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000356388.9/200734, intron 4 of 5)	1	3.11924888486852e-05
Intron (ENST00000532179.5/9645, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000239882.7/1997, intron 2 of 8)	1	3.11924888486852e-05
Intron (ENST00000371917.5/10564, intron 3 of 38)	1	3.11924888486852e-05
Intron (ENST00000337836.10/729, intron 6 of 17)	1	3.11924888486852e-05
Intron (ENST00000637919.1/23236, intron 2 of 32)	1	3.11924888486852e-05
Intron (ENST00000262844.10/9949, intron 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000704346.1/105369942, intron 9 of 10)	1	3.11924888486852e-05
Intron (ENST00000674378.1/23266, intron 3 of 5)	1	3.11924888486852e-05
Intron (ENST00000530663.1/ENST00000530663.1, intron 1 of 1)	1	3.11924888486852e-05
Exon (ENST00000442956.1/339789, exon 3 of 10)	1	3.11924888486852e-05
Intron (ENST00000472574.1/58499, intron 1 of 3)	1	3.11924888486852e-05
Intron (ENST00000677230.1/5707, intron 16 of 23)	1	3.11924888486852e-05
Exon (ENST00000372684.8/9783, exon 6 of 8)	1	3.11924888486852e-05
Exon (ENST00000558796.2/ENST00000558796.2, exon 1 of 3)	1	3.11924888486852e-05
Exon (ENST00000624117.1/ENST00000624117.1, exon 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000605781.5/8644, intron 1 of 5)	1	3.11924888486852e-05
Intron (ENST00000309060.7/23051, intron 3 of 4)	1	3.11924888486852e-05
Intron (ENST00000259727.5/2766, intron 5 of 8)	1	3.11924888486852e-05
Intron (ENST00000511951.1/105377448, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000404542.5/60495, intron 8 of 8)	1	3.11924888486852e-05
Intron (ENST00000543336.5/143689, intron 12 of 13)	1	3.11924888486852e-05
Intron (ENST00000398545.5/220136, intron 6 of 7)	1	3.11924888486852e-05
Exon (ENST00000667330.1/339593, exon 3 of 3)	1	3.11924888486852e-05
Intron (ENST00000544305.5/2048, intron 3 of 6)	1	3.11924888486852e-05
Intron (ENST00000337195.11/1488, intron 1 of 10)	1	3.11924888486852e-05
Intron (ENST00000400473.6/91768, intron 1 of 9)	1	3.11924888486852e-05
Exon (ENST00000706942.1/728586, exon 6 of 7)	1	3.11924888486852e-05
Exon (ENST00000563613.1/105371114, exon 2 of 5)	1	3.11924888486852e-05
Intron (ENST00000414696.5/135398, intron 2 of 2)	1	3.11924888486852e-05
Intron (ENST00000265755.7/9569, intron 8 of 26)	1	3.11924888486852e-05
Intron (ENST00000251691.5/57221, intron 5 of 33)	1	3.11924888486852e-05
Intron (ENST00000518659.6/57451, intron 3 of 30)	1	3.11924888486852e-05
Intron (ENST00000418664.3/1832, intron 1 of 23)	1	3.11924888486852e-05
Intron (ENST00000688172.1/ENST00000688172.1, intron 1 of 1)	1	3.11924888486852e-05
Intron (ENST00000367817.4/1805, intron 2 of 3)	1	3.11924888486852e-05
Intron (ENST00000682292.1/4650, intron 2 of 39)	1	3.11924888486852e-05
